id;amount;status;created_at;updated_at;user_id;moderated_at;deleted_account_id;reimbursement_date;cash_request_received_date;money_back_date;transfer_type;send_at;recovery_status;reco_creation;reco_last_update;payback_delay_days;payback_delay_days_cifra
23203;50.0;money_back;22/10/2020;18/12/2020;50699.0;;;;24/10/2020;12/11/2020;instant;22/10/2020;;;;<19 * Days>;19
24648;25.0;money_back;26/10/2020;18/12/2020;25578.0;;;;27/10/2020;06/11/2020;instant;26/10/2020;;;;<10 * Days>;10
21828;50.0;money_back;17/10/2020;18/12/2020;34312.0;;;;18/10/2020;06/11/2020;instant;17/10/2020;;;;<19 * Days>;19
21858;100.0;money_back;17/10/2020;18/12/2020;67438.0;;;;20/10/2020;02/11/2020;instant;17/10/2020;;;;<13 * Days>;13
24301;100.0;money_back;25/10/2020;18/12/2020;90556.0;;;;27/10/2020;01/12/2020;instant;25/10/2020;;;;<35 * Days>;35
21850;60.0;money_back;17/10/2020;18/12/2020;75559.0;;;;18/10/2020;04/11/2020;instant;17/10/2020;;;;<17 * Days>;17
23580;50.0;money_back;23/10/2020;18/12/2020;41537.0;;;;24/10/2020;04/11/2020;instant;23/10/2020;;;;<11 * Days>;11
21834;100.0;money_back;17/10/2020;18/12/2020;12924.0;;;;20/10/2020;05/11/2020;instant;17/10/2020;;;;<16 * Days>;16
21845;20.0;money_back;17/10/2020;18/12/2020;75297.0;;;;19/10/2020;05/11/2020;instant;17/10/2020;;;;<17 * Days>;17
21857;100.0;money_back;17/10/2020;18/12/2020;49939.0;;;;20/10/2020;03/11/2020;instant;17/10/2020;;;;<14 * Days>;14
21854;100.0;money_back;17/10/2020;18/12/2020;76956.0;;;;20/10/2020;26/10/2020;instant;17/10/2020;;;;<6 * Days>;6
24152;50.0;money_back;24/10/2020;18/12/2020;90827.0;;;;27/10/2020;23/11/2020;instant;24/10/2020;completed;15/11/2020;23/11/2020;<27 * Days>;27
21843;80.0;money_back;17/10/2020;18/12/2020;77052.0;;;;20/10/2020;04/11/2020;instant;17/10/2020;;;;<15 * Days>;15
12525;100.0;money_back;14/08/2020;18/12/2020;;14/08/2020;19798.0;;18/08/2020;07/10/2020;instant;21/08/2020;;;;<50 * Days>;50
6625;100.0;money_back;04/07/2020;18/12/2020;9854.0;05/07/2020;;;07/07/2020;28/10/2020;regular;;completed;17/10/2020;28/10/2020;<113 * Days>;113
21871;50.0;money_back;17/10/2020;18/12/2020;67911.0;;;;18/10/2020;06/11/2020;instant;17/10/2020;;;;<19 * Days>;19
15569;100.0;money_back;10/09/2020;18/12/2020;40046.0;10/09/2020;;;11/09/2020;19/10/2020;instant;17/09/2020;completed;17/10/2020;19/10/2020;<38 * Days>;38
24570;25.0;money_back;26/10/2020;18/12/2020;68196.0;;;;27/10/2020;04/11/2020;instant;26/10/2020;;;;<8 * Days>;8
23888;50.0;money_back;24/10/2020;18/12/2020;86445.0;;;;27/10/2020;06/11/2020;instant;24/10/2020;;;;<10 * Days>;10
14881;50.0;money_back;06/09/2020;18/12/2020;28039.0;07/09/2020;;;08/09/2020;26/10/2020;instant;13/09/2020;completed;17/10/2020;17/10/2020;<48 * Days>;48
17903;100.0;money_back;26/09/2020;18/12/2020;51063.0;;;;29/09/2020;17/11/2020;instant;03/10/2020;completed;06/11/2020;17/11/2020;<49 * Days>;49
21863;50.0;money_back;17/10/2020;18/12/2020;43780.0;;;;20/10/2020;29/10/2020;instant;17/10/2020;;;;<9 * Days>;9
16144;100.0;money_back;15/09/2020;18/12/2020;41799.0;15/09/2020;;;15/09/2020;11/12/2020;instant;22/09/2020;completed;17/10/2020;11/12/2020;<87 * Days>;87
21860;50.0;money_back;17/10/2020;18/12/2020;74314.0;;;;20/10/2020;05/11/2020;instant;17/10/2020;;;;<16 * Days>;16
18045;100.0;money_back;27/09/2020;18/12/2020;52383.0;;;;29/09/2020;30/10/2020;instant;04/10/2020;completed;17/10/2020;30/10/2020;<31 * Days>;31
10884;100.0;money_back;04/08/2020;18/12/2020;11590.0;05/08/2020;;;07/08/2020;02/12/2020;regular;11/08/2020;completed;17/10/2020;02/12/2020;<117 * Days>;117
21870;50.0;money_back;17/10/2020;18/12/2020;77736.0;;;;19/10/2020;05/11/2020;instant;17/10/2020;;;;<17 * Days>;17
21864;100.0;money_back;17/10/2020;18/12/2020;72167.0;;;;19/10/2020;06/11/2020;instant;18/10/2020;;;;<18 * Days>;18
21868;50.0;money_back;17/10/2020;18/12/2020;75443.0;;;;19/10/2020;06/11/2020;instant;17/10/2020;;;;<18 * Days>;18
17383;60.0;money_back;23/09/2020;18/12/2020;46065.0;23/09/2020;;;23/09/2020;26/10/2020;instant;07/10/2020;completed;17/10/2020;26/10/2020;<33 * Days>;33
21865;100.0;money_back;17/10/2020;18/12/2020;16756.0;;;;20/10/2020;28/10/2020;instant;17/10/2020;;;;<8 * Days>;8
21872;100.0;money_back;17/10/2020;18/12/2020;76665.0;;;;18/10/2020;09/11/2020;instant;17/10/2020;;;;<22 * Days>;22
8463;100.0;money_back;16/07/2020;18/12/2020;22079.0;17/07/2020;;;21/07/2020;05/11/2020;regular;;completed;02/09/2020;05/11/2020;<107 * Days>;107
14681;50.0;money_back;05/09/2020;18/12/2020;37264.0;05/09/2020;;;07/09/2020;26/10/2020;instant;12/09/2020;completed;17/10/2020;26/10/2020;<49 * Days>;49
21906;100.0;money_back;18/10/2020;18/12/2020;35044.0;;;;18/10/2020;05/11/2020;instant;18/10/2020;;;;<18 * Days>;18
21899;100.0;money_back;18/10/2020;18/12/2020;5138.0;;;02/11/2020;27/10/2020;02/11/2020;regular;25/10/2020;;;;<6 * Days>;6
21895;100.0;money_back;18/10/2020;18/12/2020;78036.0;;;;20/10/2020;03/11/2020;instant;18/10/2020;;;;<14 * Days>;14
18525;30.0;money_back;30/09/2020;18/12/2020;55219.0;30/09/2020;;;01/10/2020;06/11/2020;instant;07/10/2020;;;;<36 * Days>;36
21882;100.0;money_back;18/10/2020;18/12/2020;15480.0;;;;18/10/2020;15/12/2020;instant;18/10/2020;;;;<58 * Days>;58
21917;100.0;money_back;18/10/2020;18/12/2020;77846.0;;;;20/10/2020;05/11/2020;instant;18/10/2020;;;;<16 * Days>;16
21890;50.0;money_back;18/10/2020;18/12/2020;71366.0;;;02/11/2020;27/10/2020;02/11/2020;regular;25/10/2020;;;;<6 * Days>;6
24230;100.0;money_back;25/10/2020;18/12/2020;82649.0;;;;27/10/2020;29/11/2020;instant;25/10/2020;completed;18/11/2020;29/11/2020;<33 * Days>;33
21894;50.0;money_back;18/10/2020;18/12/2020;78039.0;;;02/11/2020;27/10/2020;02/11/2020;regular;25/10/2020;;;;<6 * Days>;6
21897;100.0;money_back;18/10/2020;18/12/2020;19363.0;;;;20/10/2020;30/11/2020;instant;18/10/2020;;;;<41 * Days>;41
21884;100.0;money_back;18/10/2020;18/12/2020;5963.0;;;;20/10/2020;06/11/2020;instant;18/10/2020;;;;<17 * Days>;17
21900;100.0;money_back;18/10/2020;18/12/2020;60499.0;;;;20/10/2020;17/11/2020;instant;18/10/2020;completed;07/11/2020;17/11/2020;<28 * Days>;28
21910;100.0;money_back;18/10/2020;18/12/2020;7577.0;18/10/2020;;;20/10/2020;05/11/2020;instant;18/10/2020;;;;<16 * Days>;16
21907;50.0;money_back;18/10/2020;18/12/2020;68955.0;;;;19/10/2020;05/11/2020;instant;18/10/2020;;;;<17 * Days>;17
21892;100.0;money_back;18/10/2020;18/12/2020;65236.0;;;;20/10/2020;14/11/2020;instant;18/10/2020;;;;<25 * Days>;25
21893;100.0;money_back;18/10/2020;18/12/2020;76872.0;;;;19/10/2020;02/11/2020;instant;18/10/2020;;;;<14 * Days>;14
21896;50.0;money_back;18/10/2020;18/12/2020;77680.0;;;;20/10/2020;05/11/2020;instant;18/10/2020;;;;<16 * Days>;16
21901;100.0;money_back;18/10/2020;18/12/2020;78060.0;;;;20/10/2020;06/11/2020;instant;18/10/2020;;;;<17 * Days>;17
21905;50.0;money_back;18/10/2020;18/12/2020;77849.0;;;;20/10/2020;09/11/2020;instant;18/10/2020;;;;<20 * Days>;20
23894;100.0;money_back;24/10/2020;18/12/2020;66427.0;;;;26/10/2020;09/11/2020;instant;24/10/2020;;;;<14 * Days>;14
21931;100.0;money_back;18/10/2020;18/12/2020;43224.0;;;;20/10/2020;16/12/2020;instant;18/10/2020;completed;06/11/2020;16/12/2020;<57 * Days>;57
21953;100.0;money_back;18/10/2020;18/12/2020;75030.0;;;02/11/2020;27/10/2020;02/11/2020;regular;25/10/2020;;;;<6 * Days>;6
21927;50.0;money_back;18/10/2020;18/12/2020;78381.0;;;;20/10/2020;28/10/2020;instant;18/10/2020;;;;<8 * Days>;8
21956;100.0;money_back;18/10/2020;18/12/2020;32259.0;;;02/11/2020;23/10/2020;02/11/2020;instant;22/10/2020;;;;<10 * Days>;10
21948;100.0;money_back;18/10/2020;18/12/2020;73257.0;;;;19/10/2020;30/10/2020;instant;18/10/2020;;;;<11 * Days>;11
21949;100.0;money_back;18/10/2020;18/12/2020;27538.0;;;;22/10/2020;05/11/2020;instant;18/10/2020;;;;<14 * Days>;14
21960;100.0;money_back;18/10/2020;18/12/2020;50197.0;;;;19/10/2020;10/11/2020;instant;18/10/2020;;;;<22 * Days>;22
23895;100.0;money_back;24/10/2020;18/12/2020;86842.0;;;03/11/2020;27/10/2020;27/10/2020;instant;24/10/2020;;;;<0 * Days>;0
18851;100.0;money_back;02/10/2020;18/12/2020;30920.0;;;;03/10/2020;30/10/2020;instant;09/10/2020;;;;<27 * Days>;27
21941;100.0;money_back;18/10/2020;18/12/2020;2611.0;;;;19/10/2020;16/11/2020;instant;18/10/2020;;;;<28 * Days>;28
21929;100.0;money_back;18/10/2020;18/12/2020;77591.0;;;;19/10/2020;30/10/2020;instant;18/10/2020;;;;<11 * Days>;11
24154;100.0;money_back;24/10/2020;18/12/2020;;;24820.0;08/11/2020;03/11/2020;08/11/2020;regular;31/10/2020;;;;<5 * Days>;5
21958;60.0;money_back;18/10/2020;18/12/2020;73778.0;;;;20/10/2020;05/11/2020;instant;18/10/2020;;;;<16 * Days>;16
21955;100.0;money_back;18/10/2020;18/12/2020;78768.0;;;;19/10/2020;03/11/2020;instant;18/10/2020;;;;<15 * Days>;15
21959;80.0;money_back;18/10/2020;18/12/2020;41610.0;;;;27/10/2020;17/11/2020;regular;25/10/2020;;;;<21 * Days>;21
20905;50.0;money_back;13/10/2020;18/12/2020;18829.0;;;28/10/2020;22/10/2020;07/11/2020;regular;20/10/2020;completed;07/11/2020;07/11/2020;<16 * Days>;16
21952;50.0;money_back;18/10/2020;18/12/2020;78581.0;;;;19/10/2020;05/11/2020;instant;18/10/2020;;;;<17 * Days>;17
21922;50.0;money_back;18/10/2020;18/12/2020;78345.0;;;;19/10/2020;06/11/2020;instant;18/10/2020;;;;<18 * Days>;18
21924;100.0;money_back;18/10/2020;18/12/2020;77770.0;;;;20/10/2020;05/11/2020;instant;18/10/2020;;;;<16 * Days>;16
21950;50.0;money_back;18/10/2020;18/12/2020;54824.0;;;;20/10/2020;09/11/2020;instant;18/10/2020;;;;<20 * Days>;20
21970;50.0;money_back;18/10/2020;18/12/2020;71025.0;;;;19/10/2020;02/11/2020;instant;18/10/2020;;;;<14 * Days>;14
21987;50.0;money_back;18/10/2020;18/12/2020;79086.0;;;;20/10/2020;01/12/2020;instant;18/10/2020;;;;<42 * Days>;42
22007;40.0;money_back;18/10/2020;18/12/2020;70858.0;;;;20/10/2020;06/11/2020;instant;18/10/2020;;;;<17 * Days>;17
24571;100.0;money_back;26/10/2020;18/12/2020;88259.0;;;;27/10/2020;03/11/2020;instant;26/10/2020;;;;<7 * Days>;7
4516;100.0;money_back;21/06/2020;18/12/2020;;22/06/2020;21977.0;;30/06/2020;07/07/2020;regular;;;;;<7 * Days>;7
21991;100.0;money_back;18/10/2020;18/12/2020;79185.0;;;;20/10/2020;07/11/2020;instant;18/10/2020;;;;<18 * Days>;18
21964;100.0;money_back;18/10/2020;18/12/2020;78183.0;;;;20/10/2020;30/10/2020;instant;18/10/2020;;;;<10 * Days>;10
21999;100.0;money_back;18/10/2020;18/12/2020;79147.0;;;;19/10/2020;29/10/2020;instant;18/10/2020;;;;<10 * Days>;10
24023;25.0;money_back;24/10/2020;18/12/2020;76439.0;;;;27/10/2020;31/10/2020;instant;24/10/2020;;;;<4 * Days>;4
22005;100.0;money_back;18/10/2020;18/12/2020;79187.0;;;28/10/2020;20/10/2020;28/10/2020;instant;18/10/2020;;;;<8 * Days>;8
21972;100.0;money_back;18/10/2020;18/12/2020;72891.0;;;;20/10/2020;26/11/2020;instant;18/10/2020;completed;25/11/2020;26/11/2020;<37 * Days>;37
22008;50.0;money_back;18/10/2020;18/12/2020;63417.0;;;;19/10/2020;05/11/2020;instant;18/10/2020;;;;<17 * Days>;17
21983;50.0;money_back;18/10/2020;18/12/2020;21510.0;;;;19/10/2020;06/11/2020;instant;18/10/2020;;;;<18 * Days>;18
21966;100.0;money_back;18/10/2020;18/12/2020;21605.0;19/10/2020;;;28/10/2020;03/12/2020;regular;25/10/2020;completed;27/11/2020;03/12/2020;<36 * Days>;36
21971;100.0;money_back;18/10/2020;18/12/2020;72434.0;;;;20/10/2020;04/11/2020;instant;18/10/2020;;;;<15 * Days>;15
23984;100.0;money_back;24/10/2020;18/12/2020;89798.0;;;;25/10/2020;05/11/2020;instant;24/10/2020;;;;<11 * Days>;11
22299;15.0;money_back;19/10/2020;18/12/2020;81744.0;;;;27/10/2020;05/11/2020;instant;25/10/2020;;;;<9 * Days>;9
20938;100.0;money_back;13/10/2020;18/12/2020;53083.0;;;;22/10/2020;07/11/2020;regular;20/10/2020;;;;<16 * Days>;16
21149;100.0;money_back;14/10/2020;18/12/2020;3558.0;;;;15/10/2020;07/11/2020;instant;14/10/2020;;;;<23 * Days>;23
21977;100.0;money_back;18/10/2020;18/12/2020;10574.0;;;;24/10/2020;09/11/2020;instant;22/10/2020;;;;<16 * Days>;16
19219;50.0;money_back;05/10/2020;18/12/2020;1324.0;05/10/2020;;;06/10/2020;03/12/2020;instant;12/10/2020;completed;19/11/2020;03/12/2020;<58 * Days>;58
22028;30.0;money_back;18/10/2020;18/12/2020;12150.0;19/10/2020;;;19/10/2020;10/11/2020;instant;18/10/2020;;;;<22 * Days>;22
12799;100.0;money_back;17/08/2020;18/12/2020;;17/08/2020;20403.0;;26/08/2020;08/09/2020;regular;24/08/2020;;;;<13 * Days>;13
15700;100.0;money_back;11/09/2020;18/12/2020;;11/09/2020;20403.0;;22/09/2020;06/10/2020;regular;18/09/2020;;;;<14 * Days>;14
10981;50.0;money_back;05/08/2020;18/12/2020;12229.0;05/08/2020;;;14/08/2020;10/11/2020;regular;12/08/2020;completed;18/10/2020;10/11/2020;<88 * Days>;88
5927;100.0;money_back;30/06/2020;18/12/2020;21813.0;01/07/2020;;07/10/2020;02/07/2020;06/11/2020;regular;;completed;18/10/2020;06/11/2020;<127 * Days>;127
22015;50.0;money_back;18/10/2020;18/12/2020;23034.0;19/10/2020;;;23/10/2020;28/11/2020;instant;22/10/2020;completed;18/11/2020;28/11/2020;<36 * Days>;36
21006;100.0;money_back;14/10/2020;18/12/2020;24154.0;14/10/2020;;;15/10/2020;13/12/2020;instant;14/10/2020;;;;<59 * Days>;59
26822;100.0;money_back;31/10/2020;18/12/2020;35068.0;;;15/11/2020;02/11/2020;15/11/2020;instant;31/10/2020;;;;<13 * Days>;13
15119;50.0;money_back;08/09/2020;18/12/2020;25475.0;08/09/2020;;;09/09/2020;05/11/2020;instant;15/09/2020;completed;18/10/2020;05/11/2020;<57 * Days>;57
22010;50.0;money_back;18/10/2020;18/12/2020;78230.0;;;;20/10/2020;01/12/2020;instant;18/10/2020;completed;19/11/2020;01/12/2020;<42 * Days>;42
15858;50.0;money_back;12/09/2020;18/12/2020;32000.0;12/09/2020;;;15/09/2020;02/11/2020;instant;19/09/2020;completed;17/10/2020;02/11/2020;<48 * Days>;48
15251;50.0;money_back;09/09/2020;18/12/2020;37402.0;09/09/2020;;;15/09/2020;04/12/2020;instant;16/09/2020;completed;18/10/2020;04/12/2020;<80 * Days>;80
9824;100.0;money_back;28/07/2020;18/12/2020;3287.0;28/07/2020;;;29/07/2020;27/10/2020;instant;04/08/2020;completed;18/10/2020;27/10/2020;<90 * Days>;90
17793;100.0;money_back;25/09/2020;18/12/2020;50026.0;25/09/2020;;;26/09/2020;06/11/2020;instant;02/10/2020;completed;18/10/2020;06/11/2020;<41 * Days>;41
22046;40.0;money_back;19/10/2020;18/12/2020;9943.0;19/10/2020;;;19/10/2020;05/11/2020;instant;19/10/2020;;;;<17 * Days>;17
22038;100.0;money_back;19/10/2020;18/12/2020;79859.0;;;;20/10/2020;29/10/2020;instant;19/10/2020;;;;<9 * Days>;9
12790;100.0;money_back;17/08/2020;18/12/2020;18699.0;17/08/2020;;08/10/2020;01/09/2020;03/12/2020;instant;24/08/2020;completed;18/10/2020;18/10/2020;<93 * Days>;93
9005;100.0;money_back;20/07/2020;18/12/2020;15706.0;20/07/2020;;;22/07/2020;06/11/2020;regular;;completed;18/10/2020;06/11/2020;<107 * Days>;107
15304;100.0;money_back;09/09/2020;18/12/2020;39581.0;09/09/2020;;;18/09/2020;03/11/2020;regular;16/09/2020;completed;18/10/2020;03/11/2020;<46 * Days>;46
14804;50.0;money_back;06/09/2020;18/12/2020;37635.0;06/09/2020;;;07/09/2020;01/12/2020;instant;13/09/2020;completed;18/10/2020;01/12/2020;<85 * Days>;85
17729;100.0;money_back;25/09/2020;18/12/2020;22835.0;25/09/2020;;;26/09/2020;04/12/2020;instant;02/10/2020;completed;18/10/2020;04/12/2020;<69 * Days>;69
17695;20.0;money_back;24/09/2020;18/12/2020;49502.0;25/09/2020;;11/10/2020;26/09/2020;21/10/2020;instant;01/10/2020;completed;18/10/2020;21/10/2020;<25 * Days>;25
20977;100.0;money_back;14/10/2020;18/12/2020;48796.0;;;;15/10/2020;09/11/2020;instant;14/10/2020;;;;<25 * Days>;25
7104;100.0;money_back;08/07/2020;18/12/2020;24416.0;08/07/2020;;;10/07/2020;04/11/2020;regular;;completed;18/10/2020;04/11/2020;<117 * Days>;117
17372;50.0;money_back;23/09/2020;18/12/2020;11052.0;23/09/2020;;09/10/2020;30/09/2020;21/10/2020;instant;07/10/2020;completed;18/10/2020;21/10/2020;<21 * Days>;21
17679;50.0;money_back;24/09/2020;18/12/2020;48511.0;24/09/2020;;;25/09/2020;03/11/2020;instant;01/10/2020;completed;18/10/2020;03/11/2020;<39 * Days>;39
17803;100.0;money_back;25/09/2020;18/12/2020;50059.0;25/09/2020;;;29/09/2020;06/11/2020;instant;02/10/2020;completed;18/10/2020;06/11/2020;<38 * Days>;38
